"Plot Title: Halibut Cove 4_24_2017(2)"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 2321221, SEN S/N: 2321221, LBL: temp)","Coupler Detached (LGR S/N: 2321221)","Coupler Attached (LGR S/N: 2321221)","Host Connected (LGR S/N: 2321221)","Stopped (LGR S/N: 2321221)","End Of File (LGR S/N: 2321221)"
9834,08/05/17 02:15:00 AM,58.669,,,,,
9835,08/05/17 02:30:00 AM,58.626,,,,,
9836,08/05/17 02:45:00 AM,58.626,,,,,
9837,08/05/17 03:00:00 AM,58.582,,,,,
9838,08/05/17 03:15:00 AM,58.712,,,,,
9839,08/05/17 03:30:00 AM,58.669,,,,,
9840,08/05/17 03:45:00 AM,58.712,,,,,
9841,08/05/17 04:00:00 AM,58.971,,,,,
9842,08/05/17 04:15:00 AM,58.842,,,,,
9843,08/05/17 04:30:00 AM,58.798,,,,,
9844,08/05/17 04:45:00 AM,58.755,,,,,
9845,08/05/17 05:00:00 AM,58.755,,,,,
9846,08/05/17 05:15:00 AM,58.798,,,,,
9847,08/05/17 05:30:00 AM,58.798,,,,,
9848,08/05/17 05:45:00 AM,58.541,,,,,
9849,08/05/17 06:00:00 AM,58.626,,,,,
9850,08/05/17 06:15:00 AM,58.885,,,,,
9851,08/05/17 06:30:00 AM,58.842,,,,,
9852,08/05/17 06:45:00 AM,58.885,,,,,
9853,08/05/17 07:00:00 AM,58.885,,,,,
9854,08/05/17 07:15:00 AM,58.798,,,,,
9855,08/05/17 07:30:00 AM,58.755,,,,,
9856,08/05/17 07:45:00 AM,58.842,,,,,
9857,08/05/17 08:00:00 AM,58.842,,,,,
9858,08/05/17 08:15:00 AM,58.798,,,,,
9859,08/05/17 08:30:00 AM,58.755,,,,,
9860,08/05/17 08:45:00 AM,58.541,,,,,
9861,08/05/17 09:00:00 AM,58.626,,,,,
9862,08/05/17 09:15:00 AM,58.755,,,,,
9863,08/05/17 09:30:00 AM,58.626,,,,,
9864,08/05/17 09:45:00 AM,58.582,,,,,
9865,08/05/17 10:00:00 AM,58.541,,,,,
9866,08/05/17 10:15:00 AM,58.626,,,,,
9867,08/05/17 10:30:00 AM,58.541,,,,,
9868,08/05/17 10:45:00 AM,58.626,,,,,
9869,08/05/17 11:00:00 AM,58.626,,,,,
9870,08/05/17 11:15:00 AM,58.712,,,,,
9871,08/05/17 11:30:00 AM,58.885,,,,,
9872,08/05/17 11:45:00 AM,58.798,,,,,
9873,08/05/17 12:00:00 PM,58.798,,,,,
9874,08/05/17 12:15:00 PM,58.885,,,,,
9875,08/05/17 12:30:00 PM,58.971,,,,,
9876,08/05/17 12:45:00 PM,58.971,,,,,
9877,08/05/17 01:00:00 PM,59.014,,,,,
9878,08/05/17 01:15:00 PM,59.056,,,,,
9879,08/05/17 01:30:00 PM,59.014,,,,,
9880,08/05/17 01:45:00 PM,59.056,,,,,
9881,08/05/17 02:00:00 PM,59.014,,,,,
9882,08/05/17 02:15:00 PM,59.056,,,,,
9883,08/05/17 02:30:00 PM,59.142,,,,,
9884,08/05/17 02:45:00 PM,59.142,,,,,
9885,08/05/17 03:00:00 PM,59.142,,,,,
9886,08/05/17 03:15:00 PM,59.142,,,,,
9887,08/05/17 03:30:00 PM,59.185,,,,,
9888,08/05/17 03:45:00 PM,59.056,,,,,
9889,08/05/17 04:00:00 PM,58.971,,,,,
9890,08/05/17 04:15:00 PM,58.842,,,,,
9891,08/05/17 04:30:00 PM,58.669,,,,,
9892,08/05/17 04:45:00 PM,58.971,,,,,
9893,08/05/17 05:00:00 PM,58.712,,,,,
9894,08/05/17 05:15:00 PM,59.142,,,,,
9895,08/05/17 05:30:00 PM,59.272,,,,,
9896,08/05/17 05:45:00 PM,59.830,,,,,
9897,08/05/17 06:00:00 PM,60.089,,,,,
9898,08/05/17 06:15:00 PM,60.174,,,,,
9899,08/05/17 06:30:00 PM,60.346,,,,,
9900,08/05/17 06:45:00 PM,60.046,,,,,
9901,08/05/17 07:00:00 PM,59.959,,,,,
9902,08/05/17 07:15:00 PM,60.174,,,,,
9903,08/05/17 07:30:00 PM,60.346,,,,,
9904,08/05/17 07:45:00 PM,60.132,,,,,
9905,08/05/17 08:00:00 PM,60.003,,,,,
9906,08/05/17 08:15:00 PM,60.174,,,,,
9907,08/05/17 08:30:00 PM,60.303,,,,,
9908,08/05/17 08:45:00 PM,60.260,,,,,
9909,08/05/17 09:00:00 PM,60.303,,,,,
9910,08/05/17 09:15:00 PM,60.003,,,,,
9911,08/05/17 09:30:00 PM,59.659,,,,,
9912,08/05/17 09:45:00 PM,59.659,,,,,
9913,08/05/17 10:00:00 PM,59.572,,,,,
9914,08/05/17 10:15:00 PM,59.401,,,,,
9915,08/05/17 10:30:00 PM,59.916,,,,,
9916,08/05/17 10:45:00 PM,60.046,,,,,
9917,08/05/17 11:00:00 PM,60.217,,,,,
9918,08/05/17 11:15:00 PM,60.174,,,,,
9919,08/05/17 11:30:00 PM,60.260,,,,,
9920,08/05/17 11:45:00 PM,60.346,,,,,
9921,08/06/17 12:00:00 AM,60.174,,,,,
9922,08/06/17 12:15:00 AM,60.303,,,,,
9923,08/06/17 12:30:00 AM,60.046,,,,,
9924,08/06/17 12:45:00 AM,59.616,,,,,
9925,08/06/17 01:00:00 AM,59.401,,,,,
9926,08/06/17 01:15:00 AM,59.014,,,,,
9927,08/06/17 01:30:00 AM,59.229,,,,,
9928,08/06/17 01:45:00 AM,59.229,,,,,
9929,08/06/17 02:00:00 AM,59.185,,,,,
9930,08/06/17 02:15:00 AM,59.142,,,,,
9931,08/06/17 02:30:00 AM,59.142,,,,,
9932,08/06/17 02:45:00 AM,59.142,,,,,
9933,08/06/17 03:00:00 AM,59.358,,,,,
9934,08/06/17 03:15:00 AM,58.755,,,,,
9935,08/06/17 03:30:00 AM,58.798,,,,,
9936,08/06/17 03:45:00 AM,59.056,,,,,
9937,08/06/17 04:00:00 AM,59.056,,,,,
9938,08/06/17 04:15:00 AM,59.272,,,,,
9939,08/06/17 04:30:00 AM,59.142,,,,,
9940,08/06/17 04:45:00 AM,59.056,,,,,
9941,08/06/17 05:00:00 AM,59.014,,,,,
9942,08/06/17 05:15:00 AM,58.928,,,,,
9943,08/06/17 05:30:00 AM,58.971,,,,,
9944,08/06/17 05:45:00 AM,58.971,,,,,
9945,08/06/17 06:00:00 AM,58.971,,,,,
9946,08/06/17 06:15:00 AM,58.712,,,,,
9947,08/06/17 06:30:00 AM,58.885,,,,,
9948,08/06/17 06:45:00 AM,58.842,,,,,
9949,08/06/17 07:00:00 AM,58.885,,,,,
9950,08/06/17 07:15:00 AM,58.928,,,,,
9951,08/06/17 07:30:00 AM,58.885,,,,,
9952,08/06/17 07:45:00 AM,59.099,,,,,
9953,08/06/17 08:00:00 AM,58.928,,,,,
9954,08/06/17 08:15:00 AM,58.971,,,,,
9955,08/06/17 08:30:00 AM,58.928,,,,,
9956,08/06/17 08:45:00 AM,58.928,,,,,
9957,08/06/17 09:00:00 AM,58.885,,,,,
9958,08/06/17 09:15:00 AM,58.885,,,,,
9959,08/06/17 09:30:00 AM,58.755,,,,,
9960,08/06/17 09:45:00 AM,58.712,,,,,
9961,08/06/17 10:00:00 AM,58.669,,,,,
9962,08/06/17 10:15:00 AM,58.582,,,,,
9963,08/06/17 10:30:00 AM,58.669,,,,,
9964,08/06/17 10:45:00 AM,58.626,,,,,
9965,08/06/17 11:00:00 AM,58.669,,,,,
9966,08/06/17 11:15:00 AM,58.455,,,,,
9967,08/06/17 11:30:00 AM,58.541,,,,,
9968,08/06/17 11:45:00 AM,58.669,,,,,
9969,08/06/17 12:00:00 PM,58.755,,,,,
9970,08/06/17 12:15:00 PM,58.885,,,,,
9971,08/06/17 12:30:00 PM,58.928,,,,,
9972,08/06/17 12:45:00 PM,58.755,,,,,
9973,08/06/17 01:00:00 PM,58.669,,,,,
9974,08/06/17 01:15:00 PM,58.755,,,,,
9975,08/06/17 01:30:00 PM,58.928,,,,,
9976,08/06/17 01:45:00 PM,58.885,,,,,
9977,08/06/17 02:00:00 PM,58.798,,,,,
9978,08/06/17 02:15:00 PM,58.755,,,,,
9979,08/06/17 02:30:00 PM,59.529,,,,,
9980,08/06/17 02:45:00 PM,58.582,,,,,
9981,08/06/17 03:00:00 PM,58.885,,,,,
9982,08/06/17 03:15:00 PM,59.142,,,,,
9983,08/06/17 03:30:00 PM,58.152,,,,,
9984,08/06/17 03:45:00 PM,57.893,,,,,
9985,08/06/17 04:00:00 PM,57.807,,,,,
9986,08/06/17 04:15:00 PM,58.023,,,,,
9987,08/06/17 04:30:00 PM,58.152,,,,,
9988,08/06/17 04:45:00 PM,58.541,,,,,
9989,08/06/17 05:00:00 PM,58.626,,,,,
9990,08/06/17 05:15:00 PM,57.463,,,,,
9991,08/06/17 05:30:00 PM,58.023,,,,,
9992,08/06/17 05:45:00 PM,57.679,,,,,
9993,08/06/17 06:00:00 PM,58.755,,,,,
9994,08/06/17 06:15:00 PM,58.842,,,,,
9995,08/06/17 06:30:00 PM,59.272,,,,,
9996,08/06/17 06:45:00 PM,59.229,,,,,
9997,08/06/17 07:00:00 PM,59.616,,,,,
9998,08/06/17 07:15:00 PM,59.486,,,,,
9999,08/06/17 07:30:00 PM,59.486,,,,,
10000,08/06/17 07:45:00 PM,59.358,,,,,
10001,08/06/17 08:00:00 PM,59.272,,,,,
10002,08/06/17 08:15:00 PM,59.445,,,,,
10003,08/06/17 08:30:00 PM,59.486,,,,,
10004,08/06/17 08:45:00 PM,59.486,,,,,
10005,08/06/17 09:00:00 PM,59.401,,,,,
10006,08/06/17 09:15:00 PM,59.358,,,,,
10007,08/06/17 09:30:00 PM,59.445,,,,,
10008,08/06/17 09:45:00 PM,59.401,,,,,
10009,08/06/17 10:00:00 PM,59.401,,,,,
10010,08/06/17 10:15:00 PM,59.445,,,,,
10011,08/06/17 10:30:00 PM,59.401,,,,,
10012,08/06/17 10:45:00 PM,58.669,,,,,
10013,08/06/17 11:00:00 PM,58.368,,,,,
10014,08/06/17 11:15:00 PM,58.455,,,,,
10015,08/06/17 11:30:00 PM,58.368,,,,,
10016,08/06/17 11:45:00 PM,58.626,,,,,
10017,08/07/17 12:00:00 AM,58.712,,,,,
10018,08/07/17 12:15:00 AM,58.971,,,,,
10019,08/07/17 12:30:00 AM,58.798,,,,,
10020,08/07/17 12:45:00 AM,58.885,,,,,
10021,08/07/17 01:00:00 AM,58.325,,,,,
10022,08/07/17 01:15:00 AM,58.325,,,,,
10023,08/07/17 01:30:00 AM,58.239,,,,,
10024,08/07/17 01:45:00 AM,58.368,,,,,
10025,08/07/17 02:00:00 AM,58.541,,,,,
10026,08/07/17 02:15:00 AM,58.582,,,,,
10027,08/07/17 02:30:00 AM,58.498,,,,,
10028,08/07/17 02:45:00 AM,58.582,,,,,
10029,08/07/17 03:00:00 AM,58.455,,,,,
10030,08/07/17 03:15:00 AM,58.498,,,,,
10031,08/07/17 03:30:00 AM,58.498,,,,,
10032,08/07/17 03:45:00 AM,58.195,,,,,
10033,08/07/17 04:00:00 AM,57.936,,,,,
10034,08/07/17 04:15:00 AM,57.936,,,,,
10035,08/07/17 04:30:00 AM,58.023,,,,,
10036,08/07/17 04:45:00 AM,57.850,,,,,
10037,08/07/17 05:00:00 AM,57.765,,,,,
10038,08/07/17 05:15:00 AM,58.195,,,,,
10039,08/07/17 05:30:00 AM,57.979,,,,,
10040,08/07/17 05:45:00 AM,57.765,,,,,
10041,08/07/17 06:00:00 AM,57.893,,,,,
10042,08/07/17 06:15:00 AM,57.807,,,,,
10043,08/07/17 06:30:00 AM,57.420,,,,,
10044,08/07/17 06:45:00 AM,56.901,,,,,
10045,08/07/17 07:00:00 AM,57.420,,,,,
10046,08/07/17 07:15:00 AM,57.290,,,,,
10047,08/07/17 07:30:00 AM,57.160,,,,,
10048,08/07/17 07:45:00 AM,57.204,,,,,
10049,08/07/17 08:00:00 AM,57.549,,,,,
10050,08/07/17 08:15:00 AM,57.463,,,,,
10051,08/07/17 08:30:00 AM,57.074,,,,,
10052,08/07/17 08:45:00 AM,56.815,,,,,
10053,08/07/17 09:00:00 AM,57.074,,,,,
10054,08/07/17 09:15:00 AM,57.074,,,,,
10055,08/07/17 09:30:00 AM,57.160,,,,,
10056,08/07/17 09:45:00 AM,57.592,,,,,
10057,08/07/17 10:00:00 AM,57.290,,,,,
10058,08/07/17 10:15:00 AM,56.901,,,,,
10059,08/07/17 10:30:00 AM,56.815,,,,,
10060,08/07/17 10:45:00 AM,56.599,,,,,
10061,08/07/17 11:00:00 AM,56.599,,,,,
10062,08/07/17 11:15:00 AM,56.512,,,,,
10063,08/07/17 11:30:00 AM,56.383,,,,,
10064,08/07/17 11:45:00 AM,56.340,,,,,
10065,08/07/17 12:00:00 PM,56.512,,,,,
10066,08/07/17 12:15:00 PM,56.383,,,,,
10067,08/07/17 12:30:00 PM,56.599,,,,,
10068,08/07/17 12:45:00 PM,56.901,,,,,
10069,08/07/17 01:00:00 PM,56.469,,,,,
10070,08/07/17 01:15:00 PM,56.988,,,,,
10071,08/07/17 01:30:00 PM,57.333,,,,,
10072,08/07/17 01:45:00 PM,56.728,,,,,
10073,08/07/17 02:00:00 PM,56.901,,,,,
10074,08/07/17 02:15:00 PM,57.074,,,,,
10075,08/07/17 02:30:00 PM,56.988,,,,,
10076,08/07/17 02:45:00 PM,56.944,,,,,
10077,08/07/17 03:00:00 PM,57.204,,,,,
10078,08/07/17 03:15:00 PM,56.599,,,,,
10079,08/07/17 03:30:00 PM,57.160,,,,,
10080,08/07/17 03:45:00 PM,56.901,,,,,
10081,08/07/17 04:00:00 PM,56.901,,,,,
10082,08/07/17 04:15:00 PM,56.383,,,,,
10083,08/07/17 04:30:00 PM,56.251,,,,,
10084,08/07/17 04:45:00 PM,56.512,,,,,
10085,08/07/17 05:00:00 PM,56.383,,,,,
10086,08/07/17 05:15:00 PM,56.469,,,,,
10087,08/07/17 05:30:00 PM,56.383,,,,,
10088,08/07/17 05:45:00 PM,56.122,,,,,
10089,08/07/17 06:00:00 PM,55.602,,,,,
10090,08/07/17 06:15:00 PM,55.168,,,,,
10091,08/07/17 06:30:00 PM,54.820,,,,,
10092,08/07/17 06:45:00 PM,54.820,,,,,
10093,08/07/17 07:00:00 PM,55.690,,,,,
10094,08/07/17 07:15:00 PM,56.122,,,,,
10095,08/07/17 07:30:00 PM,55.949,,,,,
10096,08/07/17 07:45:00 PM,56.165,,,,,
10097,08/07/17 08:00:00 PM,56.122,,,,,
10098,08/07/17 08:15:00 PM,55.906,,,,,
10099,08/07/17 08:30:00 PM,56.165,,,,,
10100,08/07/17 08:45:00 PM,55.386,,,,,
10101,08/07/17 09:00:00 PM,54.995,,,,,
10102,08/07/17 09:15:00 PM,54.995,,,,,
10103,08/07/17 09:30:00 PM,54.909,,,,,
10104,08/07/17 09:45:00 PM,54.909,,,,,
10105,08/07/17 10:00:00 PM,55.256,,,,,
10106,08/07/17 10:15:00 PM,55.602,,,,,
10107,08/07/17 10:30:00 PM,55.906,,,,,
10108,08/07/17 10:45:00 PM,55.386,,,,,
10109,08/07/17 11:00:00 PM,55.168,,,,,
10110,08/07/17 11:15:00 PM,55.342,,,,,
10111,08/07/17 11:30:00 PM,55.342,,,,,
10112,08/07/17 11:45:00 PM,54.820,,,,,
10113,08/08/17 12:00:00 AM,53.994,,,,,
10114,08/08/17 12:15:00 AM,54.343,,,,,
10115,08/08/17 12:30:00 AM,54.516,,,,,
10116,08/08/17 12:45:00 AM,54.734,,,,,
10117,08/08/17 01:00:00 AM,54.820,,,,,
10118,08/08/17 01:15:00 AM,54.734,,,,,
10119,08/08/17 01:30:00 AM,55.125,,,,,
10120,08/08/17 01:45:00 AM,55.256,,,,,
10121,08/08/17 02:00:00 AM,55.168,,,,,
10122,08/08/17 02:15:00 AM,55.472,,,,,
10123,08/08/17 02:30:00 AM,55.299,,,,,
10124,08/08/17 02:45:00 AM,55.558,,,,,
10125,08/08/17 03:00:00 AM,55.819,,,,,
10126,08/08/17 03:15:00 AM,55.733,,,,,
10127,08/08/17 03:30:00 AM,55.690,,,,,
10128,08/08/17 03:45:00 AM,55.386,,,,,
10129,08/08/17 04:00:00 AM,55.472,,,,,
10130,08/08/17 04:15:00 AM,55.515,,,,,
10131,08/08/17 04:30:00 AM,55.515,,,,,
10132,08/08/17 04:45:00 AM,54.734,,,,,
10133,08/08/17 05:00:00 AM,54.777,,,,,
10134,08/08/17 05:15:00 AM,54.604,,,,,
10135,08/08/17 05:30:00 AM,54.909,,,,,
10136,08/08/17 05:45:00 AM,54.865,,,,,
10137,08/08/17 06:00:00 AM,54.777,,,,,
10138,08/08/17 06:15:00 AM,54.387,,,,,
10139,08/08/17 06:30:00 AM,54.604,,,,,
10140,08/08/17 06:45:00 AM,54.387,,,,,
10141,08/08/17 07:00:00 AM,54.516,,,,,
10142,08/08/17 07:15:00 AM,54.648,,,,,
10143,08/08/17 07:30:00 AM,54.604,,,,,
10144,08/08/17 07:45:00 AM,54.300,,,,,
10145,08/08/17 08:00:00 AM,54.561,,,,,
10146,08/08/17 08:15:00 AM,54.473,,,,,
10147,08/08/17 08:30:00 AM,54.300,,,,,
10148,08/08/17 08:45:00 AM,54.430,,,,,
10149,08/08/17 09:00:00 AM,54.037,,,,,
10150,08/08/17 09:15:00 AM,54.212,,,,,
10151,08/08/17 09:30:00 AM,54.126,,,,,
10152,08/08/17 09:45:00 AM,54.212,,,,,
10153,08/08/17 10:00:00 AM,53.776,,,,,
10154,08/08/17 10:15:00 AM,53.994,,,,,
10155,08/08/17 10:30:00 AM,54.169,,,,,
10156,08/08/17 10:45:00 AM,54.169,,,,,
10157,08/08/17 11:00:00 AM,54.082,,,,,
10158,08/08/17 11:15:00 AM,54.300,,,,,
10159,08/08/17 11:30:00 AM,54.255,,,,,
10160,08/08/17 11:45:00 AM,54.300,,,,,
10161,08/08/17 12:00:00 PM,54.169,,,,,
10162,08/08/17 12:15:00 PM,54.212,,,,,
10163,08/08/17 12:30:00 PM,53.994,,,,,
10164,08/08/17 12:45:00 PM,53.515,,,,,
10165,08/08/17 01:00:00 PM,53.515,,,,,
10166,08/08/17 01:15:00 PM,53.427,,,,,
10167,08/08/17 01:30:00 PM,53.733,,,,,
10168,08/08/17 01:45:00 PM,54.212,,,,,
10169,08/08/17 02:00:00 PM,54.561,,,,,
10170,08/08/17 02:15:00 PM,54.169,,,,,
10171,08/08/17 02:30:00 PM,54.909,,,,,
10172,08/08/17 02:45:00 PM,54.865,,,,,
10173,08/08/17 03:00:00 PM,54.777,,,,,
10174,08/08/17 03:15:00 PM,55.081,,,,,
10175,08/08/17 03:30:00 PM,54.691,,,,,
10176,08/08/17 03:45:00 PM,54.343,,,,,
10177,08/08/17 04:00:00 PM,54.516,,,,,
10178,08/08/17 04:15:00 PM,54.473,,,,,
10179,08/08/17 04:30:00 PM,54.734,,,,,
10180,08/08/17 04:45:00 PM,54.865,,,,,
10181,08/08/17 05:00:00 PM,54.648,,,,,
10182,08/08/17 05:15:00 PM,54.561,,,,,
10183,08/08/17 05:30:00 PM,54.734,,,,,
10184,08/08/17 05:45:00 PM,54.909,,,,,
10185,08/08/17 06:00:00 PM,54.865,,,,,
10186,08/08/17 06:15:00 PM,54.777,,,,,
10187,08/08/17 06:30:00 PM,54.561,,,,,
10188,08/08/17 06:45:00 PM,54.473,,,,,
10189,08/08/17 07:00:00 PM,54.820,,,,,
10190,08/08/17 07:15:00 PM,54.820,,,,,
10191,08/08/17 07:30:00 PM,54.516,,,,,
10192,08/08/17 07:45:00 PM,54.648,,,,,
10193,08/08/17 08:00:00 PM,54.604,,,,,
10194,08/08/17 08:15:00 PM,54.777,,,,,
10195,08/08/17 08:30:00 PM,54.909,,,,,
10196,08/08/17 08:45:00 PM,54.734,,,,,
10197,08/08/17 09:00:00 PM,54.430,,,,,
10198,08/08/17 09:15:00 PM,54.561,,,,,
10199,08/08/17 09:30:00 PM,54.648,,,,,
10200,08/08/17 09:45:00 PM,54.995,,,,,
10201,08/08/17 10:00:00 PM,54.909,,,,,
10202,08/08/17 10:15:00 PM,54.604,,,,,
10203,08/08/17 10:30:00 PM,54.430,,,,,
10204,08/08/17 10:45:00 PM,54.777,,,,,
10205,08/08/17 11:00:00 PM,54.516,,,,,
10206,08/08/17 11:15:00 PM,54.648,,,,,
10207,08/08/17 11:30:00 PM,54.561,,,,,
10208,08/08/17 11:45:00 PM,54.387,,,,,
10209,08/09/17 12:00:00 AM,54.255,,,,,
10210,08/09/17 12:15:00 AM,53.645,,,,,
10211,08/09/17 12:30:00 AM,54.126,,,,,
10212,08/09/17 12:45:00 AM,53.472,,,,,
10213,08/09/17 01:00:00 AM,53.121,,,,,
10214,08/09/17 01:15:00 AM,53.298,,,,,
10215,08/09/17 01:30:00 AM,53.908,,,,,
10216,08/09/17 01:45:00 AM,54.037,,,,,
10217,08/09/17 02:00:00 AM,54.343,,,,,
10218,08/09/17 02:15:00 AM,54.473,,,,,
10219,08/09/17 02:30:00 AM,54.473,,,,,
10220,08/09/17 02:45:00 AM,54.126,,,,,
10221,08/09/17 03:00:00 AM,54.820,,,,,
10222,08/09/17 03:15:00 AM,54.648,,,,,
10223,08/09/17 03:30:00 AM,54.691,,,,,
10224,08/09/17 03:45:00 AM,54.734,,,,,
10225,08/09/17 04:00:00 AM,54.604,,,,,
10226,08/09/17 04:15:00 AM,54.387,,,,,
10227,08/09/17 04:30:00 AM,54.430,,,,,
10228,08/09/17 04:45:00 AM,54.387,,,,,
10229,08/09/17 05:00:00 AM,54.082,,,,,
10230,08/09/17 05:15:00 AM,54.126,,,,,
10231,08/09/17 05:30:00 AM,54.212,,,,,
10232,08/09/17 05:45:00 AM,54.473,,,,,
10233,08/09/17 06:00:00 AM,54.387,,,,,
10234,08/09/17 06:15:00 AM,54.126,,,,,
10235,08/09/17 06:30:00 AM,54.169,,,,,
10236,08/09/17 06:45:00 AM,54.343,,,,,
10237,08/09/17 07:00:00 AM,53.951,,,,,
10238,08/09/17 07:15:00 AM,53.994,,,,,
10239,08/09/17 07:30:00 AM,54.387,,,,,
10240,08/09/17 07:45:00 AM,54.037,,,,,
10241,08/09/17 08:00:00 AM,54.082,,,,,
10242,08/09/17 08:15:00 AM,54.037,,,,,
10243,08/09/17 08:30:00 AM,54.169,,,,,
10244,08/09/17 08:45:00 AM,54.082,,,,,
10245,08/09/17 09:00:00 AM,53.733,,,,,
10246,08/09/17 09:15:00 AM,53.908,,,,,
10247,08/09/17 09:30:00 AM,53.820,,,,,
10248,08/09/17 09:45:00 AM,53.776,,,,,
10249,08/09/17 10:00:00 AM,53.776,,,,,
10250,08/09/17 10:15:00 AM,53.820,,,,,
10251,08/09/17 10:30:00 AM,53.908,,,,,
10252,08/09/17 10:45:00 AM,53.951,,,,,
10253,08/09/17 11:00:00 AM,54.037,,,,,
10254,08/09/17 11:15:00 AM,54.037,,,,,
10255,08/09/17 11:30:00 AM,54.082,,,,,
10256,08/09/17 11:45:00 AM,53.994,,,,,
10257,08/09/17 12:00:00 PM,54.037,,,,,
10258,08/09/17 12:15:00 PM,53.865,,,,,
10259,08/09/17 12:30:00 PM,53.865,,,,,
10260,08/09/17 12:45:00 PM,53.865,,,,,
10261,08/09/17 01:00:00 PM,53.865,,,,,
10262,08/09/17 01:15:00 PM,53.951,,,,,
10263,08/09/17 01:30:00 PM,53.820,,,,,
10264,08/09/17 01:45:00 PM,53.865,,,,,
10265,08/09/17 02:00:00 PM,54.343,,,,,
10266,08/09/17 02:15:00 PM,54.169,,,,,
10267,08/09/17 02:30:00 PM,54.082,,,,,
10268,08/09/17 02:45:00 PM,54.473,,,,,
10269,08/09/17 03:00:00 PM,54.691,,,,,
10270,08/09/17 03:15:00 PM,54.604,,,,,
10271,08/09/17 03:30:00 PM,54.387,,,,,
10272,08/09/17 03:45:00 PM,54.300,,,,,
10273,08/09/17 04:00:00 PM,54.343,,,,,
10274,08/09/17 04:15:00 PM,54.212,,,,,
10275,08/09/17 04:30:00 PM,54.126,,,,,
10276,08/09/17 04:45:00 PM,54.126,,,,,
10277,08/09/17 05:00:00 PM,54.343,,,,,
10278,08/09/17 05:15:00 PM,54.300,,,,,
10279,08/09/17 05:30:00 PM,54.387,,,,,
10280,08/09/17 05:45:00 PM,54.561,,,,,
10281,08/09/17 06:00:00 PM,54.648,,,,,
10282,08/09/17 06:15:00 PM,54.604,,,,,
10283,08/09/17 06:30:00 PM,54.691,,,,,
10284,08/09/17 06:45:00 PM,54.734,,,,,
10285,08/09/17 07:00:00 PM,54.777,,,,,
10286,08/09/17 07:15:00 PM,54.820,,,,,
10287,08/09/17 07:30:00 PM,54.909,,,,,
10288,08/09/17 07:45:00 PM,54.909,,,,,
10289,08/09/17 08:00:00 PM,54.952,,,,,
10290,08/09/17 08:15:00 PM,54.995,,,,,
10291,08/09/17 08:30:00 PM,54.820,,,,,
10292,08/09/17 08:45:00 PM,54.909,,,,,
10293,08/09/17 09:00:00 PM,54.734,,,,,
10294,08/09/17 09:15:00 PM,54.777,,,,,
10295,08/09/17 09:30:00 PM,54.909,,,,,
10296,08/09/17 09:45:00 PM,54.909,,,,,
10297,08/09/17 10:00:00 PM,54.995,,,,,
10298,08/09/17 10:15:00 PM,54.995,,,,,
10299,08/09/17 10:30:00 PM,54.995,,,,,
10300,08/09/17 10:45:00 PM,54.909,,,,,
10301,08/09/17 11:00:00 PM,54.734,,,,,
10302,08/09/17 11:15:00 PM,54.820,,,,,
10303,08/09/17 11:30:00 PM,54.473,,,,,
10304,08/09/17 11:45:00 PM,54.255,,,,,
10305,08/10/17 12:00:00 AM,53.951,,,,,
10306,08/10/17 12:15:00 AM,53.733,,,,,
10307,08/10/17 12:30:00 AM,53.820,,,,,
10308,08/10/17 12:45:00 AM,53.776,,,,,
10309,08/10/17 01:00:00 AM,53.690,,,,,
10310,08/10/17 01:15:00 AM,53.645,,,,,
10311,08/10/17 01:30:00 AM,53.776,,,,,
10312,08/10/17 01:45:00 AM,53.776,,,,,
10313,08/10/17 02:00:00 AM,53.690,,,,,
10314,08/10/17 02:15:00 AM,54.082,,,,,
10315,08/10/17 02:30:00 AM,53.865,,,,,
10316,08/10/17 02:45:00 AM,53.515,,,,,
10317,08/10/17 03:00:00 AM,53.602,,,,,
10318,08/10/17 03:15:00 AM,54.082,,,,,
10319,08/10/17 03:30:00 AM,54.082,,,,,
10320,08/10/17 03:45:00 AM,53.951,,,,,
10321,08/10/17 04:00:00 AM,53.865,,,,,
10322,08/10/17 04:15:00 AM,53.733,,,,,
10323,08/10/17 04:30:00 AM,53.733,,,,,
10324,08/10/17 04:45:00 AM,53.733,,,,,
10325,08/10/17 05:00:00 AM,53.645,,,,,
10326,08/10/17 05:15:00 AM,53.602,,,,,
10327,08/10/17 05:30:00 AM,53.515,,,,,
10328,08/10/17 05:45:00 AM,53.645,,,,,
10329,08/10/17 06:00:00 AM,53.690,,,,,
10330,08/10/17 06:15:00 AM,53.645,,,,,
10331,08/10/17 06:30:00 AM,53.690,,,,,
10332,08/10/17 06:45:00 AM,53.645,,,,,
10333,08/10/17 07:00:00 AM,53.645,,,,,
10334,08/10/17 07:15:00 AM,53.733,,,,,
10335,08/10/17 07:30:00 AM,53.733,,,,,
10336,08/10/17 07:45:00 AM,53.690,,,,,
10337,08/10/17 08:00:00 AM,53.645,,,,,
10338,08/10/17 08:15:00 AM,53.733,,,,,
10339,08/10/17 08:30:00 AM,53.865,,,,,
10340,08/10/17 08:45:00 AM,53.908,,,,,
10341,08/10/17 09:00:00 AM,53.733,,,,,
10342,08/10/17 09:15:00 AM,53.820,,,,,
10343,08/10/17 09:30:00 AM,53.865,,,,,
10344,08/10/17 09:45:00 AM,53.865,,,,,
